p,gmn
0.1,-9.08511e-13
0.1,-5.17092e-13
0.1,-8.23462e-10
0.1,-6.49053e-09
0.1,-1.25194e-12
0.1,-1.22656e-09
0.1,-2.28963e-13
0.1,-1.4979e-09
0.1,-4.49324e-11
0.1,-1.28622e-10
0.1,-2.54266e-11
0.1,0.0691432
0.1,0.0228934
0.1,-1.81128e-13
0.1,-1.2971e-08
0.1,-4.49324e-11
0.1,-3.98293e-15
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-1.49573e-14
0.1,-4.49324e-11
0.1,-1.99039e-10
0.1,-9.41878e-09
0.1,-2.35705e-08
0.1,-5.26335e-12
0.1,-2.1493e-08
0.1,-9.93193e-15
0.1,-1.53652e-08
0.1,-6.71159e-11
0.1,-4.49324e-11
0.1,-1.84218e-08
0.1,-4.49324e-11
0.1,-1.00368e-10
0.1,-1.52759e-15
0.1,-1.36227e-12
0.1,0.0488232
0.1,-2.64803e-10
0.1,-2.38612e-09
0.1,-6.65377e-10
0.1,-1.71291e-08
0.1,-4.49325e-11
0.1,0.0509277
0.1,0.0760252
0.1,-4.49332e-11
0.1,-9.39617e-12
0.1,-6.55444e-14
0.1,-3.26912e-13
0.1,-6.1256e-13
0.1,-4.49324e-11
0.1,-4.89612e-12
0.1,-2.01868e-10
0.1,-2.19039e-10
0.1,-5.54525e-13
0.1,-2.85188e-15
0.1,-1.92974e-08
0.1,-4.49323e-11
0.1,-2.84641e-10
0.1,-3.486e-08
0.1,-4.49323e-11
0.1,-3.04057e-09
0.1,-1.26526e-14
0.1,-3.03888e-13
0.1,-2.36711e-09
0.1,0.0890768
0.1,-4.4234e-14
0.1,-4.49324e-11
0.1,-1.53208e-11
0.1,-1.53737e-11
0.1,-8.76176e-13
0.1,-4.49323e-11
0.1,0.306216
0.1,-5.36203e-08
0.1,-1.86634e-12
0.1,-1.44318e-15
0.1,-4.49323e-11
0.1,-1.38035e-09
0.1,-6.41417e-11
0.1,-4.68768e-10
0.1,-8.30406e-11
0.1,-3.96768e-11
0.1,0.233873
0.1,-1.29156e-12
0.1,-3.97138e-11
0.1,0.0351912
0.1,-5.37887e-13
0.1,-6.61836e-12
0.1,-3.2411e-14
0.1,-8.30076e-12
0.1,-1.86968e-09
0.1,-4.49324e-11
0.1,-3.3927e-09
0.1,-3.41546e-09
0.1,-1.5211e-08
0.1,-4.16573e-10
0.1,-8.03465e-09
0.1,-2.30426e-08
0.1,-4.49324e-11
0.1,-2.76246e-11
0.1,-4.49324e-11
0.1,-6.27279e-10
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-3.93362e-09
0.1,-1.27624e-14
0.1,-4.49323e-11
0.1,-7.86919e-15
0.1,-5.99555e-09
0.1,-2.25843e-08
0.1,-1.7283e-08
0.1,-1.24724e-11
0.1,0.0255248
0.1,-1.88055e-09
0.1,-1.06486e-13
0.1,-2.32972e-08
0.1,-1.20975e-09
0.1,-2.84642e-10
0.1,-3.6619e-08
0.1,-4.49324e-11
0.1,-5.60517e-13
0.1,-6.56887e-11
0.1,-2.87951e-10
0.1,-4.49323e-11
0.1,-4.15365e-11
0.1,-4.49324e-11
0.1,-1.75376e-09
0.1,-4.49323e-11
0.1,-3.25844e-13
0.1,-1.10403e-09
0.1,-7.58187e-16
0.1,-1.2252e-13
0.1,-5.33047e-12
0.1,-1.47499e-12
0.1,-5.37689e-08
0.1,-1.09026e-13
0.1,-4.49324e-11
0.1,-9.24013e-10
0.1,-7.96328e-15
0.1,-4.49324e-11
0.1,-7.39265e-14
0.1,-1.15604e-09
0.1,-1.74952e-13
0.1,-4.51637e-10
0.1,-4.49324e-11
0.1,-1.65922e-09
0.1,-5.03014e-11
0.1,-1.78807e-09
0.1,-4.49323e-11
0.1,-4.49324e-11
0.1,-2.89735e-12
0.1,-3.4979e-12
0.1,-1.1919e-08
0.1,-2.42745e-08
0.1,-4.49324e-11
0.1,-1.25035e-12
0.1,-4.49323e-11
0.1,-4.49325e-11
0.1,-9.88023e-10
0.1,-1.1216e-13
0.1,-4.49324e-11
0.1,-7.27616e-16
0.1,-1.03713e-08
0.1,-1.33585e-08
0.1,-2.19867e-13
0.1,-1.32672e-09
0.1,-2.74463e-08
0.1,-1.5162e-10
0.1,-2.85746e-09
0.1,-4.49362e-11
0.1,-4.49324e-11
0.1,0.017356
0.1,-4.49324e-11
0.1,-3.89801e-13
0.1,-1.0152e-13
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-1.44095e-09
0.1,-4.4934e-11
0.1,-1.81413e-09
0.1,-2.44383e-08
0.1,-1.32148e-14
0.1,-3.20063e-11
0.1,-2.45386e-14
0.1,-2.01393e-13
0.1,-2.07445e-08
0.1,-4.49404e-11
0.1,-2.4623e-15
0.1,-6.34494e-14
0.1,-3.19156e-15
0.1,-6.78145e-13
0.1,-4.49323e-11
0.1,-1.87412e-11
0.1,-4.68536e-09
0.1,-8.42668e-10
0.1,-2.63153e-10
0.1,-3.66201e-10
0.1,-1.84125e-08
0.1,-6.84592e-14
0.1,-7.66421e-11
0.1,-4.8922e-08
0.1,-3.74846e-13
0.1,-6.1572e-12
0.1,-2.23635e-13
0.1,-4.49395e-11
0.1,-8.00918e-10
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-4.49323e-11
0.1,-4.49324e-11
0.1,-2.95661e-13
0.1,-1.90225e-08
0.1,-6.75092e-10
0.1,-1.61311e-09
0.1,-5.39292e-09
0.1,-2.17673e-09
0.1,-4.49324e-11
0.1,-4.49633e-11
0.1,-4.49335e-11
0.1,-1.18358e-08
0.1,-6.37874e-09
0.1,-4.49334e-11
0.1,-4.49324e-11
0.1,-6.07086e-09
0.1,-1.20975e-09
0.1,-4.49324e-11
0.1,0.145219
0.1,-4.49323e-11
0.1,-1.38545e-13
0.1,-1.28727e-13
0.1,-4.49324e-11
0.1,-2.40153e-11
0.1,-6.1308e-14
0.1,-4.7105e-10
0.1,-6.91888e-14
0.1,-4.49324e-11
0.1,-1.16702e-11
0.1,-5.56796e-10
0.1,-2.27201e-08
0.1,-1.56354e-12
0.1,-3.20065e-09
0.1,-2.73197e-08
0.1,-3.45462e-10
0.1,-1.13674e-08
0.1,0.0736744
0.1,-1.47704e-08
0.1,-2.29156e-14
0.1,-2.68812e-12
0.1,-1.40836e-13
0.1,-1.43492e-09
0.1,-2.0735e-11
0.1,-2.97996e-09
0.1,-1.0357e-12
0.1,-4.48632e-14
0.1,-2.08744e-09
0.1,-3.59011e-11
0.1,-1.71854e-09
0.1,-7.00578e-11
0.1,-1.84177e-09
0.1,-1.85486e-08
0.1,-4.49324e-11
0.1,-1.67516e-14
0.1,-4.49326e-11
0.1,-4.49325e-11
0.1,-1.50102e-08
0.1,-5.7626e-09
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-5.54409e-11
0.1,-1.70053e-12
0.1,-3.44107e-08
0.1,-4.49324e-11
0.1,-2.54552e-08
0.1,-4.49323e-11
0.1,-9.64973e-12
0.1,-9.78069e-10
0.1,-4.49323e-11
0.1,-1.47401e-11
0.1,-1.87087e-10
0.1,-3.23462e-15
0.1,-4.49323e-11
0.1,-4.49323e-11
0.1,-1.18745e-08
0.1,-2.82534e-12
0.1,-4.49323e-11
0.1,-4.49324e-11
0.1,-5.70028e-09
0.1,-2.21443e-13
0.1,-6.20491e-10
0.1,-4.50176e-12
0.1,-1.47483e-14
0.1,-1.07797e-12
0.1,-1.59279e-09
0.1,-1.5221e-08
0.1,-4.5757e-13
0.1,-4.67535e-13
0.1,-2.9871e-10
0.1,-5.88844e-15
0.1,-4.11526e-09
0.1,-7.45987e-09
0.1,-1.26106e-13
0.1,-1.55169e-13
0.1,-1.50468e-08
0.1,-2.28265e-09
0.1,0.059259
0.1,0.00902139
0.1,-4.49323e-11
0.1,-4.63554e-12
0.1,-1.69424e-08
0.1,-1.11677e-09
0.1,-2.1018e-09
0.1,-6.78165e-13
0.1,-6.7407e-10
0.1,-4.48843e-14
0.1,-1.4712e-09
0.1,-2.42083e-09
0.1,-1.31766e-14
0.1,-8.40812e-13
0.1,-1.63527e-09
0.1,-5.16141e-12
0.1,-1.05853e-09
0.1,-6.1008e-14
0.1,-4.49323e-11
0.1,-1.75485e-14
0.1,-1.84148e-10
0.1,-7.67194e-13
0.1,-3.91752e-14
0.1,-2.56953e-14
0.1,-5.70377e-15
0.1,-4.49324e-11
0.1,0.0888585
0.1,-1.36391e-08
0.1,-4.49323e-11
0.1,-4.49323e-11
0.1,-1.39119e-10
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-5.23576e-10
0.1,-1.99237e-14
0.1,-4.49324e-11
0.1,-4.55132e-10
0.1,-5.20841e-12
0.1,-1.27631e-14
0.1,-4.49324e-11
0.1,-1.06638e-10
0.1,-8.17132e-09
0.1,-8.96562e-10
0.1,-1.40509e-13
0.1,-4.49324e-11
0.1,-6.23183e-08
0.1,-1.16758e-12
0.1,-2.33364e-08
0.1,-1.53973e-14
0.1,-8.58021e-16
0.1,0.0187301
0.1,-7.50153e-10
0.1,-4.49338e-11
0.1,0.0632817
0.1,-2.38591e-15
0.1,-4.10935e-11
0.1,-1.20975e-09
0.1,-8.29421e-09
0.1,-2.38826e-15
0.1,-2.84661e-10
0.1,-5.60721e-09
0.1,0.0399282
0.1,-4.70761e-14
0.1,0.117354
0.1,-1.96745e-09
0.1,-2.29909e-10
0.1,-5.11573e-13
0.1,-7.83898e-09
0.1,-2.64523e-08
0.1,-6.94601e-09
0.1,-7.30202e-12
0.1,-3.15136e-12
0.1,-3.20299e-14
0.1,-5.14969e-09
0.1,-6.79573e-15
0.1,-4.49325e-11
0.1,-8.87246e-13
0.1,-4.23246e-13
0.1,-2.08516e-08
0.1,-6.20349e-15
0.1,-3.45899e-14
0.1,-4.03541e-11
0.1,0.00525113
0.1,-3.29986e-08
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-4.13492e-15
0.1,-4.2345e-13
0.1,-1.09355e-09
0.1,-7.92792e-10
0.1,-4.07773e-15
0.1,-1.91801e-10
0.1,-3.95831e-10
0.1,-3.21556e-15
0.1,-2.62588e-09
0.1,-2.89106e-08
0.1,-1.89038e-13
0.1,-3.28e-13
0.1,0.249399
0.1,-1.8944e-09
0.1,-1.07395e-14
0.1,-7.08432e-14
0.1,-4.49323e-11
0.1,-1.64271e-09
0.1,-1.0744e-13
0.1,-4.49324e-11
0.1,-1.27496e-08
0.1,-4.49324e-11
0.1,-1.9248e-13
0.1,-4.49324e-11
0.1,-2.24508e-09
0.1,-1.01359e-08
0.1,-4.49324e-11
0.1,-3.31174e-12
0.1,-2.03965e-09
0.1,-3.03127e-09
0.1,-1.27974e-08
0.1,-1.16157e-08
0.1,-1.02978e-08
0.1,-4.49347e-11
0.1,-8.77385e-10
0.1,-3.37293e-13
0.1,-6.82497e-10
0.1,-8.59453e-13
0.1,-4.49324e-11
0.1,-6.41948e-14
0.1,-7.66879e-12
0.1,-5.45756e-09
0.1,-1.77596e-08
0.1,-9.48919e-11
0.1,0.0108109
0.1,-1.25088e-10
0.1,-3.84979e-10
0.1,-1.78836e-08
0.1,-5.18639e-11
0.1,0.00181205
0.1,-6.89539e-13
0.1,-6.73843e-10
0.1,-1.3237e-12
0.1,-8.57538e-14
0.1,-4.39446e-15
0.1,-5.42082e-11
0.1,-8.93728e-10
0.1,-4.01367e-11
0.1,-9.36438e-14
0.1,-2.45961e-13
0.1,-4.49324e-11
0.1,-6.12388e-13
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-7.94163e-11
0.1,-1.19539e-08
0.1,-5.57499e-13
0.1,-4.49325e-11
0.1,-4.49324e-11
0.1,-3.96471e-13
0.1,-2.15042e-12
0.1,-2.07317e-10
0.1,-5.53023e-10
0.1,-4.49329e-11
0.1,-4.49324e-11
0.1,-2.77171e-13
0.1,-1.45373e-13
0.1,0.0390087
0.1,-1.07392e-10
0.1,-4.49323e-11
0.1,-3.78112e-10
0.1,-4.7291e-08
0.1,-3.19978e-13
0.1,-6.10669e-09
0.1,-3.39456e-10
0.1,-4.49324e-11
0.1,-4.49323e-11
0.1,-4.49365e-11
0.1,-5.65931e-08
0.1,-4.83362e-12
0.1,-2.0284e-11
0.1,-8.60074e-15
0.1,0.059399
0.1,-4.09503e-08
0.1,-1.84215e-11
0.1,-9.34359e-09
0.1,-4.55772e-08
0.1,-2.14839e-09
0.1,-3.43353e-08
0.1,-5.42041e-10
0.1,-1.20163e-09
0.1,-1.43101e-09
0.1,-5.6749e-09
0.1,-1.84924e-09
0.1,-7.22263e-10
0.1,-2.80339e-10
0.1,-2.44813e-14
0.1,0.154584
0.1,-4.97894e-09
0.1,-2.19332e-13
0.1,-3.90756e-15
0.1,-3.89279e-13
0.1,-4.49323e-11
0.1,-2.02472e-08
0.1,-2.37962e-13
0.1,-4.5877e-12
0.1,-9.80656e-16
0.1,-1.48317e-09
0.1,-4.49323e-11
0.1,-2.05614e-08
0.1,-4.49324e-11
0.1,-7.13822e-13
0.1,-2.32827e-13
0.1,-4.49325e-11
0.1,-1.97549e-08
0.1,-4.49334e-11
0.1,-4.23528e-11
0.1,-1.95022e-10
0.1,-1.97478e-14
0.1,-2.39867e-13
0.1,-3.74421e-12
0.1,-2.43857e-12
0.1,-1.2773e-13
0.1,-1.3204e-08
0.1,-5.0108e-09
0.1,-2.84637e-10
0.1,-3.28496e-13
0.1,-2.50955e-08
0.1,0.209382
0.1,-1.60457e-09
0.1,-3.19458e-13
0.1,-1.85026e-08
0.1,-1.66443e-08
0.1,-1.42222e-10
0.1,-6.30995e-09
0.1,-6.29728e-09
0.1,-6.54942e-11
0.1,-2.05037e-15
0.1,-1.55273e-15
0.1,-1.15043e-11
0.1,-1.73898e-09
0.1,-4.49324e-11
0.1,-2.37097e-11
0.1,-3.57339e-10
0.1,-2.07264e-11
0.1,-7.97667e-09
0.1,-1.29149e-08
0.1,-2.22705e-08
0.1,-4.49324e-11
0.1,-7.16503e-10
0.1,-2.04019e-10
0.1,-1.38441e-08
0.1,-4.49323e-11
0.1,-4.49324e-11
0.1,-4.29126e-09
0.1,-4.49328e-11
0.1,-2.93969e-13
0.1,-4.92995e-09
0.1,-4.49324e-11
0.1,-2.34021e-13
0.1,-3.20291e-11
0.1,0.173164
0.1,-2.56357e-08
0.1,-2.74583e-10
0.1,-2.83579e-10
0.1,-2.82208e-11
0.1,-4.45721e-14
0.1,-2.28037e-09
0.1,-7.44523e-09
0.1,-6.6195e-10
0.1,-3.81447e-08
0.1,-4.49331e-11
0.1,-4.49324e-11
0.1,-1.59875e-09
0.1,-1.65186e-08
0.1,-2.90113e-14
0.1,-6.35621e-09
0.1,-4.56227e-10
0.1,-2.90768e-12
0.1,-4.11578e-15
0.1,-3.82873e-13
0.1,-3.9405e-08
0.1,-1.20366e-12
0.1,-5.536e-09
0.1,-5.59168e-11
0.1,-4.49324e-11
0.1,-3.26937e-13
0.1,-2.60361e-08
0.1,-1.02792e-08
0.1,-1.01371e-08
0.1,-4.49324e-11
0.1,-1.07707e-08
0.1,-1.01585e-14
0.1,-5.64117e-12
0.1,-1.50102e-09
0.1,-3.19027e-13
0.1,-1.17999e-12
0.1,-2.70514e-09
0.1,-1.08414e-10
0.1,-3.9328e-09
0.1,-1.85971e-12
0.1,-1.89493e-13
0.1,-4.49342e-11
0.1,-2.7326e-13
0.1,-6.0812e-11
0.1,-4.11615e-14
0.1,0.0501541
0.1,-5.59041e-10
0.1,-1.3046e-09
0.1,-1.0919e-14
0.1,-9.39408e-14
0.1,-1.73764e-13
0.1,-3.75029e-09
0.1,-9.84265e-09
0.1,-4.47237e-08
0.1,-2.8386e-09
0.1,-2.41414e-08
0.1,-1.38457e-15
0.1,-2.19721e-08
0.1,-4.49324e-11
0.1,-1.37685e-13
0.1,-4.49326e-11
0.1,-2.84632e-10
0.1,-5.89913e-12
0.1,-4.9679e-09
0.1,-3.38758e-14
0.1,-9.37206e-15
0.1,-6.67941e-09
0.1,-3.54378e-09
0.1,-1.48396e-08
0.1,-1.65679e-08
0.1,-3.07841e-13
0.1,-7.11514e-14
0.1,-4.7935e-15
0.1,-1.34231e-14
0.1,-1.72245e-11
0.1,-9.04196e-13
0.1,-2.21256e-12
0.1,-4.49323e-11
0.1,-3.24537e-14
0.1,-1.54557e-10
0.1,-1.98064e-12
0.1,-1.91259e-12
0.1,-7.88328e-09
0.1,-1.16956e-08
0.1,-4.49499e-11
0.1,-2.9651e-13
0.1,-2.90487e-11
0.1,-7.0438e-13
0.1,-4.49324e-11
0.1,-9.97509e-14
0.1,-4.49323e-11
0.1,-4.49341e-11
0.1,-4.92157e-08
0.1,-4.49324e-11
0.1,-1.57924e-08
0.1,0.143438
0.1,-3.10646e-13
0.1,-1.39836e-11
0.1,-5.93938e-15
0.1,0.0628482
0.1,-2.40448e-13
0.1,-5.98315e-15
0.1,-2.31904e-08
0.1,-7.99638e-14
0.1,-1.30166e-13
0.1,-4.49374e-11
0.1,0.00595131
0.1,0.116505
0.1,-2.10518e-10
0.1,-2.39512e-08
0.1,-1.38055e-08
0.1,-1.938e-09
0.1,-9.31645e-14
0.1,-1.28048e-10
0.1,-5.35681e-08
0.1,-1.39098e-09
0.1,-4.32731e-08
0.1,-4.49323e-11
0.1,-9.6179e-11
0.1,-1.00539e-08
0.1,-1.55092e-08
0.1,-2.95301e-15
0.1,-8.6271e-13
0.1,-2.84894e-13
0.1,-8.2926e-13
0.1,-2.90157e-08
0.1,-3.18286e-13
0.1,-3.47477e-09
0.1,-2.3133e-09
0.1,-1.09404e-13
0.1,-4.49324e-11
0.1,-1.56043e-08
0.1,-4.49324e-11
0.1,-7.85691e-10
0.1,-1.16812e-08
0.1,-1.11374e-09
0.1,0.0471532
0.1,-1.48943e-08
0.1,-3.75144e-13
0.1,-6.94106e-08
0.1,-8.03791e-09
0.1,-3.8998e-13
0.1,-1.45875e-11
0.1,-2.21828e-08
0.1,-2.0706e-09
0.1,-1.23414e-09
0.1,-8.78118e-09
0.1,-8.19718e-15
0.1,-8.92018e-13
0.1,-2.03395e-09
0.1,-3.25771e-13
0.1,-3.86284e-09
0.1,-3.85674e-13
0.1,0.0521406
0.1,-1.04077e-14
0.1,-4.49324e-11
0.1,-1.75678e-08
0.1,-8.92662e-09
0.1,-2.37829e-12
0.1,-3.86297e-11
0.1,-1.95576e-09
0.1,-6.35581e-15
0.1,-7.33689e-10
0.1,-2.67363e-08
0.1,-2.39153e-13
0.1,-7.90589e-09
0.1,-4.49323e-11
0.1,-1.49256e-09
0.1,-7.08206e-09
0.1,-4.49323e-11
0.1,-2.20579e-08
0.1,-2.44895e-13
0.1,-2.94427e-10
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-9.26787e-12
0.1,-4.55112e-12
0.1,-3.95183e-13
0.1,-4.89817e-14
0.1,-4.85486e-10
0.1,-2.59438e-13
0.1,-4.49323e-11
0.1,-4.49324e-11
0.1,-6.08713e-12
0.1,-3.07667e-13
0.1,-1.83046e-08
0.1,-6.21525e-09
0.1,-4.49324e-11
0.1,-6.98316e-09
0.1,-7.70461e-10
0.1,0.115625
0.1,-2.5281e-14
0.1,-8.14121e-09
0.1,-8.58817e-09
0.1,-2.11519e-14
0.1,-1.02444e-15
0.1,-4.65007e-13
0.1,-4.49324e-11
0.1,-3.42969e-11
0.1,-3.75359e-08
0.1,-4.49324e-11
0.1,-5.58229e-11
0.1,-4.49323e-11
0.1,-6.25993e-15
0.1,-1.67657e-12
0.1,0.0725062
0.1,-7.83712e-11
0.1,-4.80051e-10
0.1,-2.8465e-10
0.1,-8.53937e-09
0.1,-2.02276e-11
0.1,-6.96396e-13
0.1,-1.074e-09
0.1,-1.15658e-08
0.1,-4.49324e-11
0.1,-4.48358e-14
0.1,0.0535485
0.1,-3.16395e-13
0.1,-3.60343e-14
0.1,-2.72475e-09
0.1,0.0344265
0.1,-9.18105e-10
0.1,-1.27761e-14
0.1,-7.08633e-13
0.1,-1.96112e-11
0.1,-1.12528e-09
0.1,-1.30897e-08
0.1,-3.77501e-10
0.1,-4.49324e-11
0.1,-4.49478e-11
0.1,-2.52972e-12
0.1,-1.31198e-09
0.1,-1.22697e-14
0.1,-2.07811e-08
0.1,-2.54971e-08
0.1,-2.04942e-08
0.1,-3.47105e-09
0.1,-5.44423e-14
0.1,-2.08965e-13
0.1,-9.71073e-15
0.1,-3.55075e-08
0.1,-1.80814e-14
0.1,-1.44277e-13
0.1,-1.08721e-14
0.1,-4.49324e-11
0.1,-1.84805e-15
0.1,-5.84353e-11
0.1,-7.84717e-13
0.1,-1.99672e-11
0.1,0.032461
0.1,-2.7523e-08
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-7.91234e-14
0.1,-3.13527e-10
0.1,-4.03727e-08
0.1,-9.90644e-14
0.1,-1.30437e-13
0.1,-4.47305e-10
0.1,-5.89803e-10
0.1,-2.62563e-13
0.1,-2.55589e-08
0.1,-4.49324e-11
0.1,-2.83205e-08
0.1,-8.60562e-11
0.1,-1.24181e-15
0.1,-6.84823e-10
0.1,-1.41972e-09
0.1,-2.87951e-13
0.1,-2.4623e-11
0.1,-4.49324e-11
0.1,-9.71328e-14
0.1,-8.74599e-13
0.1,-2.45087e-09
0.1,-9.04607e-09
0.1,-3.45286e-13
0.1,-3.9644e-15
0.1,-9.31845e-13
0.1,-1.39351e-13
0.1,-1.8629e-08
0.1,-3.74799e-12
0.1,-6.88628e-09
0.1,-8.521e-15
0.1,-3.28644e-09
0.1,-9.13477e-12
0.1,0.0740256
0.1,-4.40108e-09
0.1,-1.64567e-08
0.1,-4.49323e-11
0.1,-6.88784e-08
0.1,-5.81822e-10
0.1,-6.92518e-09
0.1,-3.27169e-12
0.1,-3.07164e-13
0.1,-4.7275e-10
0.1,-4.49323e-11
0.1,-3.67296e-12
0.1,-3.64964e-10
0.1,-3.76518e-08
0.1,-4.49345e-11
0.1,-3.56289e-13
0.1,-4.49324e-11
0.1,-3.18199e-13
0.1,-2.85819e-08
0.1,-3.66602e-12
0.1,-4.49323e-11
0.1,-7.85723e-09
0.1,-4.49323e-11
0.1,-4.09863e-13
0.1,-4.49338e-11
0.1,-6.64531e-09
0.1,-9.43565e-09
0.1,-2.78507e-08
0.1,-4.62385e-09
0.1,-2.30055e-15
0.1,-8.50435e-10
0.1,-2.57623e-08
0.1,-5.73115e-12
0.1,-1.4983e-12
0.1,-7.04645e-14
0.1,-2.37411e-08
0.1,0.006842
0.1,-6.69381e-10
0.1,-1.88362e-08
0.1,-3.04644e-14
0.1,-7.47265e-16
0.1,-1.89852e-08
0.1,-4.49329e-11
0.1,-1.5241e-09
0.1,-4.49323e-11
0.1,-5.9559e-08
0.1,-1.97187e-08
0.1,-4.49323e-11
0.1,-1.15932e-08
0.1,-4.49324e-11
0.1,0.0516105
0.1,-3.3444e-08
0.1,-4.49323e-11
0.1,-1.9511e-10
0.1,0.142404
0.1,-4.49324e-11
0.1,-1.98105e-13
0.1,-1.49738e-08
0.1,-1.18734e-08
0.1,-4.49324e-11
0.1,-2.08442e-13
0.1,-3.58876e-13
0.1,-2.77629e-13
0.1,-1.91458e-12
0.1,-2.24455e-09
0.1,-4.49324e-11
0.1,-1.13143e-09
0.1,-4.77108e-14
0.1,-9.17033e-13
0.1,-4.78392e-10
0.1,-2.04068e-10
0.1,-2.217e-08
0.1,-4.49323e-11
0.1,-8.81008e-10
0.1,-1.96176e-08
0.1,-3.93446e-14
0.1,-1.94894e-08
0.1,-4.49324e-11
0.1,-5.62558e-11
0.1,-1.54022e-09
0.1,-1.33342e-09
0.1,-2.04635e-09
0.1,-2.12797e-13
0.1,-4.49324e-11
0.1,-5.43363e-12
0.1,-4.49324e-11
0.1,-4.58124e-10
0.1,-8.19036e-09
0.1,-5.02535e-09
0.1,-4.49324e-11
0.1,-8.95381e-09
0.1,-9.82562e-09
0.1,-5.69377e-11
0.1,-1.1521e-10
0.1,-2.90181e-10
0.1,-5.96625e-09
0.1,-8.48215e-14
0.1,-5.02942e-09
0.1,-5.12342e-09
0.1,-1.82633e-15
0.1,0.00464266
0.1,-1.69615e-13
0.1,-2.64354e-09
0.1,-1.43505e-08
0.1,-7.46946e-16
0.1,-1.04035e-14
0.1,-2.46816e-08
0.1,-1.00348e-09
0.1,-4.49323e-11
0.1,-1.6052e-15
0.1,-9.23339e-09
0.1,-4.14514e-09
0.1,-4.49324e-11
0.1,-1.07155e-09
0.1,-1.46423e-10
0.1,-1.17679e-10
0.1,0.0935729
0.1,0.144877
0.1,0.111907
0.1,-1.34193e-12
0.1,-1.33529e-09
0.1,-7.54826e-09
0.1,-4.1289e-11
0.1,-4.49324e-11
0.1,-4.49323e-11
0.1,-3.19869e-13
0.1,-1.89285e-09
0.1,-1.90245e-08
0.1,-2.69607e-11
0.1,-1.50758e-12
0.1,-4.49323e-11
0.1,-2.05102e-10
0.1,-3.62697e-08
0.1,-4.49323e-11
0.1,-4.49324e-11
0.1,-4.49323e-11
0.1,-4.89839e-09
0.1,-4.49324e-11
0.1,-1.51054e-11
0.1,-2.93767e-13
0.1,-5.29434e-09
0.1,-3.23013e-08
0.1,-4.49324e-11
0.1,-4.49323e-11
0.1,-8.61537e-15
0.1,-2.55953e-10
0.1,-8.2136e-10
0.1,0.0244066
0.1,-9.92556e-09
0.1,-9.80327e-14
0.1,-4.49323e-11
0.1,-4.40041e-15
0.1,-7.73246e-12
0.1,-4.49327e-11
0.1,-1.21583e-13
0.1,-2.69906e-11
0.1,-5.01799e-10
0.1,-6.11824e-10
0.1,-4.80707e-12
0.1,-2.40232e-12
0.1,-7.55815e-09
0.1,-3.70213e-11
0.1,-4.49324e-11
0.1,-4.49326e-11
0.1,-4.49324e-11
0.1,-2.53995e-08
0.1,-3.42183e-10
0.1,-2.89859e-08
0.1,-4.49325e-11
0.1,-4.17156e-11
0.1,-4.5098e-10
0.1,-4.60527e-08
0.1,-1.23494e-08
0.1,-4.20922e-13
0.1,-7.74908e-15
0.1,-2.30316e-10
0.1,-4.49324e-11
0.1,-1.84332e-08
0.1,-2.14456e-14
0.1,-1.96509e-14
0.1,-4.49324e-11
0.1,-4.49325e-11
0.1,-1.02972e-09
0.1,-2.82207e-10
0.1,-1.1667e-10
0.1,-1.56556e-11
0.1,-4.49216e-09
0.1,-3.11013e-08
0.1,-1.25418e-09
0.1,-9.57414e-14
0.1,-4.49324e-11
0.1,0.00491338
0.1,-4.49323e-11
0.1,-6.87303e-09
0.1,-4.15003e-09
0.1,-6.19363e-14
0.1,-2.46707e-08
0.1,-4.78638e-08
0.1,-8.90431e-09
0.1,-2.48987e-08
0.1,-7.46051e-13
0.1,-4.49324e-11
0.1,-2.05451e-09
0.1,-1.82673e-13
0.1,-4.49324e-11
0.1,-2.8767e-08
0.1,-5.8265e-14
0.1,-4.49331e-11
0.1,-3.90632e-10
0.1,-1.62753e-15
0.1,-1.90549e-08
0.1,-6.50759e-10
0.1,-1.63512e-09
0.1,-5.14466e-10
0.1,-4.49324e-11
0.1,-2.65862e-08
0.1,-2.06716e-08
0.1,-1.58078e-15
0.1,-3.25375e-11
0.1,-5.39348e-13
0.1,-2.50653e-13
0.1,-4.49324e-11
0.1,-4.49325e-11
0.1,-2.36084e-08
0.1,-1.66472e-08
0.1,-4.26906e-08
0.1,-2.01048e-15
0.1,-4.49324e-11
0.1,-2.26629e-10
0.1,-4.32265e-12
0.1,-1.95208e-13
0.1,-6.73442e-13
0.1,-2.08794e-10
0.1,-1.68135e-09
0.1,-4.49324e-11
0.1,-4.12039e-13
0.1,-9.48951e-10
0.1,-2.86518e-10
0.1,-3.29874e-10
0.1,-6.7837e-10
0.1,-1.62245e-13
0.1,-4.49323e-11
0.1,0.0963701
0.1,-1.06433e-10
0.1,-4.49324e-11
